log_id,session_id,user_id,hit_timestamp,page_url,ip_address,device_type,response_time_ms
LOG-0001938,SES-586561,USR-1249,2026-06-09 01:57:56,/checkout,145.32.9.82,Mobile-iOS,228
LOG-0001939,SES-788065,USR-1601,2026-06-26 03:30:55,/cart/add,194.24.7.27,Desktop-MacOS,138
LOG-0001940,SES-280638,USR-1605,2026-06-02 20:58:48,/home,122.32.2.232,Mobile-Android,1344
LOG-0001941,SES-816546,USR-1976,2026-06-23 10:22:54,/product/view,163.59.4.64,Mobile-Android,137
LOG-0001942,SES-203099,USR-2057,2026-06-09 00:46:23,/checkout,128.81.7.47,Mobile-Android,1461
LOG-0001943,SES-501975,USR-0236,2026-06-08 18:55:47,/home,120.12.5.220,Desktop-Windows,581
LOG-0001944,SES-708339,USR-0710,2026-06-30 20:17:54,/cart/add,137.29.2.29,Desktop-Windows,1002
LOG-0001945,SES-784829,USR-0794,2026-06-26 20:03:19,/search,148.32.6.174,Mobile-Android,81
LOG-0001946,SES-538409,USR-1935,2026-06-21 15:06:31,/checkout,141.97.4.152,Mobile-Android,141
LOG-0001947,SES-538587,USR-1670,2026-06-29 04:13:54,/product/view,212.92.6.218,Desktop-Windows,324
LOG-0001948,SES-530224,USR-0027,2026-06-03 00:07:06,/home,222.34.3.190,Desktop-MacOS,1242
LOG-0001949,SES-298049,USR-1227,2026-06-15 12:42:04,/checkout,194.10.8.210,Mobile-iOS,94
LOG-0001950,SES-767331,USR-0085,2026-06-20 04:59:30,/cart/add,125.35.4.76,Mobile-Android,603
LOG-0001951,SES-130451,USR-1856,2026-06-02 08:28:25,/cart/add,138.66.0.79,Mobile-iOS,494
LOG-0001952,SES-748938,USR-1123,2026-06-13 11:16:46,/checkout,164.76.7.131,Desktop-MacOS,287
LOG-0001953,SES-335082,USR-1214,2026-06-28 15:51:45,/payment/success,176.84.5.4,Desktop-Windows,1033
LOG-0001954,SES-245303,USR-0012,2026-06-07 06:28:09,/product/view,134.69.0.206,Desktop-Windows,663
LOG-0001955,SES-739323,USR-1013,2026-06-05 20:55:45,/home,121.11.5.158,Mobile-iOS,1384
LOG-0001956,SES-750033,USR-1749,2026-06-11 07:11:52,/cart/add,187.58.8.176,Desktop-Windows,239
LOG-0001957,SES-627812,USR-1877,2026-06-09 02:35:27,/cart/add,144.19.9.197,Desktop-Windows,118
LOG-0001958,SES-184416,USR-1318,2026-06-03 14:34:13,/search,211.50.3.202,Desktop-Windows,57
LOG-0001959,SES-728692,USR-1384,2026-06-23 17:31:34,/product/view,187.67.7.66,Mobile-Android,267
LOG-0001960,SES-698301,USR-1679,2026-06-03 04:34:03,/payment/success,179.99.2.102,Desktop-MacOS,365
LOG-0001961,SES-867712,USR-0180,2026-06-06 13:41:52,/search,154.91.3.41,Mobile-iOS,92
LOG-0001962,SES-528631,USR-0797,2026-06-02 14:15:19,/product/view,221.86.5.107,Desktop-MacOS,529
LOG-0001963,SES-123942,USR-1468,2026-06-16 05:45:35,/home,129.44.2.116,Desktop-Windows,820
LOG-0001964,SES-440808,USR-2025,2026-06-28 13:20:02,/cart/add,217.73.7.82,Desktop-MacOS,621
LOG-0001965,SES-739434,USR-2489,2026-06-03 20:07:01,/search,201.31.2.234,Mobile-iOS,1104
LOG-0001966,SES-362081,USR-0887,2026-06-13 09:57:23,/search,145.82.2.5,Mobile-Android,1165
LOG-0001967,SES-274544,USR-2469,2026-06-29 19:41:55,/payment/success,153.20.6.90,Mobile-Android,330
LOG-0001968,SES-696960,USR-1190,2026-06-19 00:56:09,/home,169.20.2.208,Mobile-iOS,1143
LOG-0001969,SES-755879,USR-1676,2026-06-03 22:46:10,/product/view,177.27.0.168,Mobile-iOS,258
LOG-0001970,SES-594837,USR-1520,2026-06-07 09:46:56,/product/view,147.83.2.39,Mobile-iOS,179
LOG-0001971,SES-817606,USR-2433,2026-06-11 00:02:24,/checkout,175.46.1.19,Desktop-MacOS,1191
LOG-0001972,SES-195385,USR-2362,2026-06-01 14:40:32,/cart/add,141.62.3.11,Desktop-Windows,1188
LOG-0001973,SES-488283,USR-0771,2026-06-13 15:09:07,/checkout,119.85.5.81,Mobile-Android,556
LOG-0001974,SES-123823,USR-1279,2026-06-02 03:03:41,/search,196.95.9.103,Mobile-Android,362
LOG-0001975,SES-879055,USR-0959,2026-06-24 13:12:10,/product/view,129.65.3.119,Mobile-Android,1415
LOG-0001976,SES-730553,USR-0917,2026-06-18 14:26:10,/product/view,185.29.6.45,Mobile-Android,203
LOG-0001977,SES-928249,USR-2071,2026-06-17 03:16:23,/cart/add,205.89.4.171,Desktop-MacOS,1266
LOG-0001978,SES-785890,USR-1782,2026-06-20 05:44:56,/product/view,197.33.0.111,Mobile-Android,1396
LOG-0001979,SES-508251,USR-0339,2026-06-04 08:38:19,/checkout,148.19.5.170,Mobile-Android,90
LOG-0001980,SES-678874,USR-1517,2026-06-09 23:30:17,/checkout,133.89.8.7,Desktop-MacOS,1114
LOG-0001981,SES-636174,USR-2414,2026-06-02 17:29:20,/search,182.95.8.87,Desktop-MacOS,848
LOG-0001982,SES-302408,USR-1396,2026-06-27 19:06:15,/payment/success,112.34.3.186,Desktop-MacOS,553
LOG-0001983,SES-991613,USR-0915,2026-06-13 01:58:24,/search,113.38.8.195,Desktop-MacOS,245
LOG-0001984,SES-269218,USR-1854,2026-06-14 07:43:16,/checkout,208.15.0.70,Mobile-Android,653
LOG-0001985,SES-580005,USR-0475,2026-06-21 00:25:10,/checkout,173.78.3.181,Mobile-Android,607
LOG-0001986,SES-486991,USR-1447,2026-06-04 03:29:27,/home,209.30.1.210,Mobile-iOS,723
LOG-0001987,SES-858183,USR-1380,2026-06-27 18:58:16,/product/view,182.20.2.218,Desktop-MacOS,452
LOG-0001988,SES-350940,USR-1484,2026-06-16 19:17:15,/payment/success,119.22.2.201,Mobile-iOS,745
LOG-0001989,SES-283722,USR-2075,2026-06-04 02:31:07,/home,109.57.4.131,Desktop-MacOS,1476
LOG-0001990,SES-595104,USR-0801,2026-06-16 04:56:21,/payment/success,184.24.5.138,Desktop-MacOS,1424
LOG-0001991,SES-847417,USR-1247,2026-06-14 08:49:29,/search,119.65.8.107,Desktop-Windows,1259
LOG-0001992,SES-309490,USR-0864,2026-06-11 06:47:47,/checkout,168.73.6.77,Desktop-MacOS,1339
LOG-0001993,SES-438400,USR-1172,2026-06-16 14:56:55,/checkout,214.11.1.196,Mobile-iOS,1158
LOG-0001994,SES-239093,USR-0739,2026-06-27 11:30:42,/product/view,174.24.8.84,Desktop-MacOS,783
LOG-0001995,SES-407213,USR-1375,2026-06-11 01:12:09,/search,133.81.8.15,Mobile-iOS,776
LOG-0001996,SES-167961,USR-2463,2026-06-05 09:35:49,/cart/add,149.49.4.193,Mobile-Android,717
LOG-0001997,SES-132390,USR-0982,2026-06-19 01:13:44,/cart/add,117.96.0.11,Desktop-Windows,752
LOG-0001998,SES-317062,USR-2477,2026-06-26 06:11:33,/payment/success,201.59.2.146,Mobile-iOS,776
LOG-0001999,SES-705659,USR-2089,2026-06-30 22:56:00,/home,218.74.7.114,Mobile-Android,271
LOG-0002000,SES-583581,USR-1012,2026-06-27 17:22:50,/product/view,181.77.7.63,Desktop-MacOS,694
LOG-0002001,SES-581498,USR-2127,2026-06-15 16:35:43,/product/view,206.50.8.84,Mobile-iOS,737
LOG-0002002,SES-356950,USR-0717,2026-06-09 01:26:43,/search,199.59.6.73,Desktop-Windows,464
LOG-0002003,SES-816881,USR-1808,2026-06-02 22:34:19,/search,221.61.4.199,Desktop-Windows,810
LOG-0002004,SES-732552,USR-1474,2026-06-25 04:45:17,/product/view,195.25.9.112,Mobile-Android,513
LOG-0002005,SES-565204,USR-1166,2026-06-06 22:46:33,/home,192.26.3.76,Desktop-Windows,413
LOG-0002006,SES-353633,USR-2342,2026-06-12 10:15:58,/home,184.33.1.157,Mobile-Android,199
LOG-0002007,SES-935456,USR-0610,2026-06-06 21:51:24,/payment/success,118.65.2.46,Desktop-Windows,1050
LOG-0002008,SES-285469,USR-2184,2026-06-07 23:01:43,/payment/success,109.34.2.5,Mobile-iOS,979
LOG-0002009,SES-583819,USR-1813,2026-06-17 04:18:48,/cart/add,139.98.1.12,Mobile-iOS,898
LOG-0002010,SES-624513,USR-1336,2026-06-23 15:56:56,/home,136.30.9.65,Desktop-MacOS,352
LOG-0002011,SES-772534,USR-0555,2026-06-24 16:11:21,/product/view,168.37.1.73,Desktop-Windows,877
LOG-0002012,SES-216556,USR-1656,2026-06-18 23:33:23,/cart/add,193.72.8.235,Mobile-iOS,1285
LOG-0002013,SES-942726,USR-1756,2026-06-17 03:56:55,/search,212.82.1.24,Mobile-Android,725
LOG-0002014,SES-733347,USR-0046,2026-06-09 10:41:35,/cart/add,160.88.7.40,Desktop-MacOS,388
LOG-0002015,SES-978576,USR-1260,2026-06-14 22:05:01,/payment/success,205.62.9.157,Desktop-Windows,1328
LOG-0002016,SES-447350,USR-1072,2026-06-24 17:15:00,/cart/add,176.88.4.148,Mobile-iOS,61
LOG-0002017,SES-267003,USR-2246,2026-06-29 21:09:43,/checkout,188.77.1.167,Desktop-MacOS,206
LOG-0002018,SES-356757,USR-2132,2026-06-15 18:40:49,/search,120.75.3.29,Desktop-MacOS,946
LOG-0002019,SES-584664,USR-0543,2026-06-28 21:33:32,/checkout,194.80.0.15,Desktop-Windows,94
LOG-0002020,SES-857120,USR-1452,2026-06-02 18:30:23,/cart/add,128.65.6.105,Mobile-Android,56
LOG-0002021,SES-173234,USR-2119,2026-06-03 15:42:31,/product/view,102.98.2.181,Desktop-MacOS,297
LOG-0002022,SES-107217,USR-1993,2026-06-04 15:56:15,/home,100.17.0.90,Desktop-MacOS,626
LOG-0002023,SES-884972,USR-0913,2026-06-10 05:26:03,/product/view,219.35.2.139,Desktop-MacOS,1041
LOG-0002024,SES-133892,USR-1069,2026-06-08 19:15:04,/cart/add,143.34.8.102,Mobile-Android,95
LOG-0002025,SES-815153,USR-2341,2026-06-29 15:11:48,/product/view,124.22.0.83,Desktop-Windows,162
LOG-0002026,SES-809752,USR-0812,2026-06-24 07:18:11,/search,180.15.5.208,Mobile-iOS,945
LOG-0002027,SES-526085,USR-1489,2026-06-14 00:38:41,/payment/success,122.44.3.227,Desktop-MacOS,1419
LOG-0002028,SES-645015,USR-1909,2026-06-09 23:30:42,/checkout,167.40.8.182,Mobile-Android,111
LOG-0002029,SES-593050,USR-1574,2026-06-11 14:41:15,/cart/add,100.55.8.177,Mobile-iOS,1011
LOG-0002030,SES-504032,USR-0867,2026-06-20 07:40:08,/product/view,120.63.9.44,Mobile-iOS,1381
LOG-0002031,SES-173783,USR-2428,2026-06-02 14:40:44,/search,184.82.9.16,Mobile-Android,1151
LOG-0002032,SES-921079,USR-1767,2026-06-19 12:30:22,/checkout,107.67.6.137,Desktop-MacOS,614
LOG-0002033,SES-537350,USR-2310,2026-06-09 08:27:53,/search,189.65.2.211,Mobile-Android,356
LOG-0002034,SES-372660,USR-0580,2026-06-14 15:19:10,/product/view,158.65.3.220,Desktop-Windows,571
LOG-0002035,SES-850755,USR-2405,2026-06-30 23:44:50,/home,129.32.8.228,Desktop-MacOS,1178
LOG-0002036,SES-663443,USR-1443,2026-06-06 16:05:22,/home,126.74.9.229,Desktop-Windows,239
LOG-0002037,SES-226858,USR-0698,2026-06-03 19:10:30,/home,149.96.3.55,Desktop-MacOS,162
LOG-0002038,SES-850565,USR-1977,2026-06-26 21:07:08,/product/view,204.71.6.231,Mobile-iOS,186
LOG-0002039,SES-914320,USR-2491,2026-06-12 04:04:58,/checkout,195.20.8.87,Desktop-Windows,904
LOG-0002040,SES-736461,USR-0726,2026-06-27 16:49:32,/cart/add,181.24.8.234,Desktop-MacOS,411
LOG-0002041,SES-778522,USR-0286,2026-06-08 01:51:17,/product/view,203.61.2.102,Desktop-Windows,1075
LOG-0002042,SES-660118,USR-1892,2026-06-04 19:34:29,/search,158.23.3.112,Desktop-Windows,1003
LOG-0002043,SES-849484,USR-0570,2026-06-07 08:28:12,/product/view,170.49.1.1,Desktop-MacOS,624
LOG-0002044,SES-124872,USR-1965,2026-06-24 00:16:55,/payment/success,109.34.2.170,Mobile-Android,1472
LOG-0002045,SES-559822,USR-1514,2026-06-24 20:49:20,/cart/add,164.30.3.231,Mobile-iOS,501
LOG-0002046,SES-604163,USR-0498,2026-06-26 18:34:28,/checkout,128.87.2.26,Mobile-Android,263
LOG-0002047,SES-967962,USR-1918,2026-06-21 07:26:25,/home,186.79.8.188,Desktop-MacOS,601
LOG-0002048,SES-861299,USR-0705,2026-06-27 03:31:11,/payment/success,128.54.2.119,Desktop-Windows,800
LOG-0002049,SES-162690,USR-1357,2026-06-07 04:36:08,/cart/add,194.86.1.136,Mobile-iOS,1215
LOG-0002050,SES-407194,USR-0562,2026-06-02 02:33:39,/payment/success,161.51.0.104,Desktop-Windows,330
LOG-0002051,SES-951089,USR-1999,2026-06-01 15:17:17,/product/view,221.71.7.99,Desktop-MacOS,335
LOG-0002052,SES-517749,USR-0032,2026-06-14 10:08:11,/cart/add,112.93.0.109,Mobile-iOS,31
LOG-0002053,SES-968543,USR-0043,2026-06-25 22:54:26,/search,196.90.5.212,Desktop-Windows,300
LOG-0002054,SES-962260,USR-1917,2026-06-21 00:37:25,/product/view,174.31.0.163,Desktop-Windows,450
LOG-0002055,SES-860375,USR-1375,2026-06-14 09:03:51,/checkout,215.78.8.26,Mobile-iOS,1196
LOG-0002056,SES-906104,USR-1846,2026-06-18 13:21:11,/home,209.93.4.64,Desktop-Windows,729
LOG-0002057,SES-141844,USR-0559,2026-06-18 09:23:32,/payment/success,198.19.9.33,Mobile-Android,893
LOG-0002058,SES-481024,USR-2318,2026-06-03 09:14:28,/product/view,159.87.7.245,Mobile-Android,989
LOG-0002059,SES-518832,USR-1437,2026-06-07 09:33:33,/product/view,152.24.7.236,Desktop-MacOS,1023
LOG-0002060,SES-851435,USR-0943,2026-06-16 05:44:28,/checkout,164.98.1.91,Desktop-MacOS,1039
LOG-0002061,SES-636409,USR-1599,2026-06-07 05:39:46,/checkout,175.63.9.219,Desktop-Windows,908
LOG-0002062,SES-759835,USR-1371,2026-06-01 16:36:30,/home,168.92.3.139,Mobile-Android,721
LOG-0002063,SES-781186,USR-1929,2026-06-23 20:15:40,/checkout,188.48.5.170,Mobile-Android,896
LOG-0002064,SES-561421,USR-1637,2026-06-25 13:49:57,/home,163.32.0.254,Mobile-Android,1090
LOG-0002065,SES-549407,USR-2085,2026-06-25 19:30:11,/payment/success,191.29.6.97,Mobile-Android,136
LOG-0002066,SES-925673,USR-0092,2026-06-19 01:25:41,/payment/success,147.99.6.137,Desktop-Windows,1350
LOG-0002067,SES-230083,USR-1844,2026-06-04 12:37:41,/payment/success,149.31.9.223,Desktop-MacOS,1150
LOG-0002068,SES-208656,USR-0185,2026-06-07 22:42:53,/search,145.83.1.36,Mobile-iOS,310
LOG-0002069,SES-253075,USR-0728,2026-06-07 14:30:38,/cart/add,141.67.3.79,Mobile-Android,1163
LOG-0002070,SES-988217,USR-1052,2026-06-23 03:09:47,/home,178.74.9.145,Mobile-iOS,578
LOG-0002071,SES-375250,USR-1572,2026-06-04 13:19:17,/home,214.30.5.84,Mobile-Android,581
LOG-0002072,SES-894758,USR-2420,2026-06-01 11:05:13,/search,128.87.4.172,Mobile-iOS,217
LOG-0002073,SES-965314,USR-0832,2026-06-15 20:36:53,/search,155.90.0.196,Mobile-iOS,781
LOG-0002074,SES-707976,USR-0345,2026-06-16 16:48:59,/home,156.48.2.149,Desktop-Windows,899
LOG-0002075,SES-890183,USR-1443,2026-06-26 05:22:00,/checkout,210.87.0.114,Desktop-Windows,1407
LOG-0002076,SES-930072,USR-1220,2026-06-17 05:50:00,/search,134.90.7.37,Desktop-Windows,48
LOG-0002077,SES-217213,USR-2126,2026-06-24 15:45:37,/payment/success,197.89.6.109,Mobile-Android,888
LOG-0002078,SES-857065,USR-0167,2026-06-12 19:22:11,/search,175.48.1.196,Desktop-Windows,1446
LOG-0002079,SES-277160,USR-0264,2026-06-20 23:50:21,/home,156.83.9.102,Mobile-iOS,1314
LOG-0002080,SES-484265,USR-1496,2026-06-05 14:01:16,/product/view,162.12.8.1,Mobile-iOS,1014
LOG-0002081,SES-532949,USR-1232,2026-06-01 13:51:15,/product/view,170.86.7.79,Mobile-iOS,439
LOG-0002082,SES-788428,USR-1287,2026-06-26 23:05:43,/product/view,187.97.7.66,Mobile-Android,1456
LOG-0002083,SES-456342,USR-1530,2026-06-18 19:57:45,/home,171.55.9.218,Desktop-MacOS,513
LOG-0002084,SES-248845,USR-1809,2026-06-13 05:56:02,/cart/add,173.46.6.71,Desktop-MacOS,1357
LOG-0002085,SES-354875,USR-1878,2026-06-25 20:58:58,/product/view,109.75.3.206,Mobile-Android,653
LOG-0002086,SES-934197,USR-1750,2026-06-16 10:29:35,/home,177.74.4.29,Mobile-Android,685
LOG-0002087,SES-606033,USR-1910,2026-06-05 22:55:06,/cart/add,152.69.3.74,Mobile-Android,797
LOG-0002088,SES-320290,USR-1336,2026-06-06 06:44:57,/cart/add,207.68.8.242,Desktop-Windows,47
LOG-0002089,SES-377356,USR-1198,2026-06-13 22:20:01,/checkout,180.53.3.103,Desktop-MacOS,213
LOG-0002090,SES-201843,USR-2479,2026-06-04 16:27:41,/home,193.84.8.207,Desktop-Windows,434
LOG-0002091,SES-446057,USR-0768,2026-06-30 06:52:26,/checkout,168.23.6.75,Mobile-Android,828
LOG-0002092,SES-773223,USR-0101,2026-06-16 08:39:13,/cart/add,199.84.8.8,Mobile-Android,1184
LOG-0002093,SES-827414,USR-1733,2026-06-20 02:09:43,/payment/success,133.47.5.3,Desktop-Windows,508
LOG-0002094,SES-177667,USR-1920,2026-06-09 20:23:54,/cart/add,201.87.2.170,Desktop-MacOS,37
LOG-0002095,SES-580501,USR-2292,2026-06-26 18:53:15,/payment/success,181.75.6.225,Desktop-MacOS,734
LOG-0002096,SES-843527,USR-1372,2026-06-08 07:43:41,/search,101.51.2.31,Desktop-MacOS,1371
LOG-0002097,SES-615455,USR-0105,2026-06-24 13:38:07,/checkout,206.14.2.103,Mobile-iOS,1444
LOG-0002098,SES-889056,USR-0694,2026-06-02 19:06:45,/home,117.68.0.102,Mobile-Android,1189
LOG-0002099,SES-356616,USR-1691,2026-06-07 01:26:06,/search,151.47.8.155,Mobile-Android,560
LOG-0002100,SES-893751,USR-1311,2026-06-05 12:42:54,/cart/add,215.17.0.216,Mobile-Android,942
LOG-0002101,SES-372629,USR-1071,2026-06-01 18:01:13,/search,169.32.4.137,Desktop-MacOS,1420
LOG-0002102,SES-459077,USR-1067,2026-06-20 13:04:16,/home,206.42.5.134,Desktop-MacOS,718
LOG-0002103,SES-409636,USR-0818,2026-06-09 14:08:58,/product/view,113.38.0.143,Mobile-iOS,1064
LOG-0002104,SES-822672,USR-2269,2026-06-03 05:37:54,/search,212.79.9.143,Desktop-Windows,582
LOG-0002105,SES-566272,USR-1537,2026-06-30 23:44:48,/search,124.95.0.85,Desktop-Windows,475
LOG-0002106,SES-446723,USR-2192,2026-06-19 09:08:15,/home,161.49.8.142,Mobile-iOS,1167
LOG-0002107,SES-925621,USR-0890,2026-06-19 16:20:27,/payment/success,130.89.9.189,Desktop-MacOS,735
LOG-0002108,SES-572253,USR-1878,2026-06-29 12:57:40,/payment/success,160.43.1.142,Mobile-iOS,225
LOG-0002109,SES-833543,USR-1874,2026-06-22 03:35:31,/checkout,144.63.3.4,Desktop-MacOS,889
LOG-0002110,SES-370450,USR-0790,2026-06-12 14:36:27,/home,119.67.5.235,Mobile-iOS,1376
LOG-0002111,SES-695833,USR-0553,2026-06-17 10:54:32,/home,101.16.0.55,Mobile-Android,657
LOG-0002112,SES-388671,USR-0844,2026-06-27 07:45:34,/payment/success,105.96.5.185,Desktop-Windows,1010
LOG-0002113,SES-723303,USR-0659,2026-06-21 06:21:54,/payment/success,149.96.6.27,Desktop-Windows,659
LOG-0002114,SES-137480,USR-1019,2026-06-21 13:25:05,/search,175.86.5.166,Desktop-MacOS,1218
LOG-0002115,SES-898304,USR-1954,2026-06-29 21:05:20,/cart/add,126.12.5.100,Desktop-Windows,1305
LOG-0002116,SES-246822,USR-1191,2026-06-19 11:42:51,/home,137.22.8.67,Desktop-MacOS,73
LOG-0002117,SES-255214,USR-0751,2026-06-06 13:02:01,/home,198.82.3.212,Desktop-Windows,518
LOG-0002118,SES-647125,USR-2297,2026-06-20 15:24:49,/search,156.79.4.111,Desktop-MacOS,210
LOG-0002119,SES-402441,USR-0775,2026-06-16 01:54:31,/search,157.82.0.129,Mobile-iOS,1130
LOG-0002120,SES-127200,USR-1381,2026-06-02 06:38:02,/search,197.71.0.168,Desktop-Windows,403
LOG-0002121,SES-331757,USR-0692,2026-06-03 13:32:18,/search,115.77.7.42,Desktop-MacOS,657
LOG-0002122,SES-488865,USR-0719,2026-06-03 05:19:18,/checkout,153.92.0.8,Desktop-MacOS,986
LOG-0002123,SES-690913,USR-0234,2026-06-29 02:57:35,/product/view,114.90.3.110,Desktop-Windows,96
LOG-0002124,SES-480343,USR-2072,2026-06-19 05:10:46,/product/view,147.98.1.13,Desktop-MacOS,1145
LOG-0002125,SES-848476,USR-1405,2026-06-09 22:16:33,/cart/add,129.44.4.78,Mobile-Android,808
LOG-0002126,SES-405364,USR-1006,2026-06-15 06:54:51,/payment/success,221.42.2.154,Mobile-Android,680
LOG-0002127,SES-421559,USR-1370,2026-06-17 03:06:10,/payment/success,176.15.6.124,Mobile-iOS,1297
LOG-0002128,SES-850609,USR-1402,2026-06-24 01:43:32,/cart/add,135.95.5.245,Desktop-MacOS,370
LOG-0002129,SES-265992,USR-2065,2026-06-03 02:41:46,/home,154.81.6.210,Mobile-Android,932
LOG-0002130,SES-695213,USR-2293,2026-06-21 10:20:07,/checkout,217.57.2.78,Mobile-Android,1357
LOG-0002131,SES-764686,USR-0717,2026-06-25 23:57:58,/product/view,220.14.6.37,Desktop-MacOS,427
LOG-0002132,SES-419544,USR-1563,2026-06-07 20:46:24,/cart/add,200.26.1.83,Mobile-iOS,732
LOG-0002133,SES-598372,USR-1712,2026-06-03 00:13:45,/home,216.54.9.153,Mobile-iOS,126
LOG-0002134,SES-847717,USR-1226,2026-06-09 21:48:00,/payment/success,155.71.2.81,Mobile-iOS,1384
LOG-0002135,SES-561229,USR-1272,2026-06-16 18:33:17,/payment/success,219.64.2.48,Mobile-Android,1258
LOG-0002136,SES-805983,USR-2166,2026-06-25 07:32:57,/payment/success,220.33.1.156,Desktop-MacOS,478
LOG-0002137,SES-409203,USR-0009,2026-06-25 06:52:55,/cart/add,101.52.3.56,Mobile-iOS,1471
LOG-0002138,SES-261943,USR-0598,2026-06-03 04:52:55,/checkout,219.91.4.113,Desktop-MacOS,106
LOG-0002139,SES-879860,USR-0023,2026-06-01 18:06:37,/home,201.13.4.128,Desktop-MacOS,925
LOG-0002140,SES-944311,USR-1991,2026-06-15 20:57:42,/home,139.71.6.78,Mobile-Android,578
LOG-0002141,SES-828846,USR-2288,2026-06-18 14:29:34,/search,169.46.5.96,Mobile-iOS,827
LOG-0002142,SES-234797,USR-1609,2026-06-17 15:25:12,/checkout,176.38.9.112,Mobile-iOS,1478
LOG-0002143,SES-253643,USR-2075,2026-06-18 08:35:58,/home,141.31.1.218,Desktop-MacOS,1482
LOG-0002144,SES-736956,USR-1105,2026-06-16 12:09:04,/search,205.39.8.58,Desktop-Windows,844
LOG-0002145,SES-406533,USR-2247,2026-06-18 12:01:55,/search,140.10.7.213,Desktop-Windows,1051
LOG-0002146,SES-502890,USR-0092,2026-06-10 08:53:54,/checkout,110.27.4.86,Desktop-Windows,164
LOG-0002147,SES-369804,USR-0851,2026-06-13 17:35:00,/cart/add,193.54.3.27,Desktop-MacOS,683
LOG-0002148,SES-767693,USR-1983,2026-06-21 05:30:44,/home,121.99.9.15,Desktop-MacOS,1307
LOG-0002149,SES-338989,USR-1108,2026-06-18 02:30:59,/product/view,100.41.6.33,Desktop-Windows,1308
LOG-0002150,SES-129365,USR-0300,2026-06-05 15:49:36,/payment/success,184.33.1.239,Desktop-Windows,675
LOG-0002151,SES-992253,USR-2344,2026-06-05 04:06:12,/home,211.18.7.61,Desktop-MacOS,749
LOG-0002152,SES-321943,USR-1478,2026-06-14 08:22:11,/checkout,218.91.2.163,Desktop-MacOS,642
LOG-0002153,SES-711561,USR-1305,2026-06-28 11:48:09,/product/view,159.73.2.109,Desktop-Windows,513
LOG-0002154,SES-417672,USR-1001,2026-06-19 08:58:04,/checkout,198.44.8.165,Desktop-Windows,1099
LOG-0002155,SES-255570,USR-1083,2026-06-23 15:57:59,/search,169.41.9.89,Desktop-Windows,1496
LOG-0002156,SES-712614,USR-1366,2026-06-19 10:30:57,/cart/add,171.51.5.142,Desktop-MacOS,677
LOG-0002157,SES-112652,USR-2390,2026-06-10 16:46:31,/search,141.31.2.150,Desktop-Windows,821
LOG-0002158,SES-372022,USR-2110,2026-06-04 06:43:12,/search,185.49.2.175,Mobile-iOS,608
LOG-0002159,SES-481851,USR-0776,2026-06-18 05:14:04,/checkout,207.54.2.183,Mobile-Android,1057
LOG-0002160,SES-856169,USR-1453,2026-06-22 23:20:18,/home,209.50.1.104,Desktop-Windows,30
LOG-0002161,SES-633296,USR-1682,2026-06-01 02:30:12,/payment/success,114.74.5.126,Desktop-MacOS,1343
LOG-0002162,SES-881668,USR-1752,2026-06-13 16:20:03,/payment/success,147.88.1.115,Desktop-MacOS,138
LOG-0002163,SES-641922,USR-2304,2026-06-05 00:05:38,/checkout,108.17.5.235,Desktop-Windows,489
LOG-0002164,SES-525558,USR-1852,2026-06-12 17:46:56,/product/view,106.77.0.93,Mobile-iOS,295
LOG-0002165,SES-600143,USR-1898,2026-06-23 14:28:14,/product/view,139.86.1.67,Mobile-iOS,1191
LOG-0002166,SES-748502,USR-1730,2026-06-13 08:57:57,/checkout,157.68.4.69,Mobile-iOS,1487
LOG-0002167,SES-278687,USR-1328,2026-06-09 11:42:29,/product/view,160.39.5.164,Desktop-MacOS,73
LOG-0002168,SES-460934,USR-0615,2026-06-08 06:27:01,/checkout,127.55.2.77,Desktop-MacOS,915
LOG-0002169,SES-775127,USR-0245,2026-06-04 05:02:34,/cart/add,156.77.4.29,Desktop-Windows,973
LOG-0002170,SES-263448,USR-0757,2026-06-14 14:57:32,/search,206.69.1.92,Desktop-MacOS,1012
LOG-0002171,SES-715656,USR-0824,2026-06-23 02:20:33,/search,174.48.9.118,Mobile-Android,291
LOG-0002172,SES-994026,USR-1847,2026-06-09 02:40:49,/checkout,125.43.4.217,Desktop-Windows,757
LOG-0002173,SES-625436,USR-1436,2026-06-27 20:45:41,/product/view,215.87.3.10,Mobile-iOS,662
LOG-0002174,SES-429563,USR-1241,2026-06-10 20:09:13,/product/view,142.39.7.131,Desktop-Windows,181
LOG-0002175,SES-648759,USR-0516,2026-06-30 22:10:12,/search,168.13.3.50,Mobile-iOS,242
LOG-0002176,SES-492547,USR-0474,2026-06-30 19:50:46,/product/view,115.77.3.108,Desktop-MacOS,1045
LOG-0002177,SES-496339,USR-0036,2026-06-15 03:03:18,/product/view,110.18.3.62,Desktop-MacOS,1287
LOG-0002178,SES-608817,USR-1411,2026-06-27 13:15:35,/cart/add,205.92.8.236,Desktop-Windows,892
LOG-0002179,SES-779872,USR-1793,2026-06-19 13:38:33,/home,176.33.6.240,Desktop-Windows,652
LOG-0002180,SES-277336,USR-1735,2026-06-29 08:10:29,/payment/success,104.75.7.130,Desktop-Windows,390
LOG-0002181,SES-650750,USR-0830,2026-06-22 11:20:51,/product/view,168.32.8.18,Mobile-iOS,349
LOG-0002182,SES-605468,USR-1093,2026-06-06 21:33:10,/cart/add,145.32.7.140,Mobile-Android,251
