product_id,nama_produk,kategori,harga_modal_idr,harga_jual_idr,is_active
PROD-1294,Product Premium Type-1294,Electronics,4885319,6475925,True
PROD-1295,Product Premium Type-1295,Books,5691171,6982633,True
PROD-1296,Product Premium Type-1296,Electronics,3049015,4360681,True
PROD-1297,Product Premium Type-1297,Books,940480,1118529,True
PROD-1298,Product Premium Type-1298,Beauty & Health,3666141,5093070,True
PROD-1299,Product Premium Type-1299,Electronics,3406915,4437113,True
PROD-1300,Product Premium Type-1300,Apparel,67056,92208,True
PROD-1301,Product Premium Type-1301,Beauty & Health,2173983,2702727,True
PROD-1302,Product Premium Type-1302,Books,2967775,3871008,True
PROD-1303,Product Premium Type-1303,Books,798952,1124165,True
PROD-1304,Product Premium Type-1304,Home & Living,933380,1204119,False
PROD-1305,Product Premium Type-1305,Beauty & Health,4645792,5844015,True
PROD-1306,Product Premium Type-1306,Books,4851709,6359846,True
PROD-1307,Product Premium Type-1307,Apparel,6593271,9001191,True
PROD-1308,Product Premium Type-1308,Apparel,1362768,1748525,True
PROD-1309,Product Premium Type-1309,Home & Living,3115930,4460961,False
PROD-1310,Product Premium Type-1310,Electronics,1885971,2335744,True
PROD-1311,Product Premium Type-1311,Apparel,6884698,8899429,True
PROD-1312,Product Premium Type-1312,Beauty & Health,1539101,2119462,True
PROD-1313,Product Premium Type-1313,Automotive,2355344,3195580,False
PROD-1314,Product Premium Type-1314,Beauty & Health,1431150,2016622,True
PROD-1315,Product Premium Type-1315,Automotive,550005,796980,True
PROD-1316,Product Premium Type-1316,Electronics,3444548,4402330,True
PROD-1317,Product Premium Type-1317,Electronics,1254458,1484456,False
PROD-1318,Product Premium Type-1318,Home & Living,6288745,7289440,True
PROD-1319,Product Premium Type-1319,Home & Living,1192272,1631103,True
PROD-1320,Product Premium Type-1320,Books,7328596,10349473,True
PROD-1321,Product Premium Type-1321,Automotive,6321450,7688234,True
PROD-1322,Product Premium Type-1322,Automotive,7107122,8511023,True
PROD-1323,Product Premium Type-1323,Automotive,6385756,7462787,False
PROD-1324,Product Premium Type-1324,Electronics,6622549,9250448,True
PROD-1325,Product Premium Type-1325,Apparel,4780997,5944761,False
PROD-1326,Product Premium Type-1326,Automotive,5564896,7070250,True
PROD-1327,Product Premium Type-1327,Beauty & Health,3475087,4520480,True
PROD-1328,Product Premium Type-1328,Home & Living,5966682,8364309,True
PROD-1329,Product Premium Type-1329,Electronics,6832935,9192005,True
PROD-1330,Product Premium Type-1330,Apparel,1518551,2026535,True
PROD-1331,Product Premium Type-1331,Automotive,3998313,4808777,True
PROD-1332,Product Premium Type-1332,Electronics,2461831,3210121,True
PROD-1333,Product Premium Type-1333,Automotive,4190255,5718081,True
PROD-1334,Product Premium Type-1334,Electronics,1731517,2496809,False
PROD-1335,Product Premium Type-1335,Automotive,3222445,3900517,True
PROD-1336,Product Premium Type-1336,Automotive,3173491,3658600,True
PROD-1337,Product Premium Type-1337,Apparel,380054,445647,True
PROD-1338,Product Premium Type-1338,Apparel,3226208,4073912,True
PROD-1339,Product Premium Type-1339,Home & Living,3864847,5395957,True
PROD-1340,Product Premium Type-1340,Electronics,5475019,6308002,False
PROD-1341,Product Premium Type-1341,Apparel,1191670,1533702,True
PROD-1342,Product Premium Type-1342,Electronics,705667,881215,True
PROD-1343,Product Premium Type-1343,Home & Living,2873883,3350213,True
PROD-1344,Product Premium Type-1344,Apparel,5344728,6868354,True
PROD-1345,Product Premium Type-1345,Apparel,5435897,6666717,True
PROD-1346,Product Premium Type-1346,Electronics,2039017,2560119,True
PROD-1347,Product Premium Type-1347,Beauty & Health,7109364,9680711,True
PROD-1348,Product Premium Type-1348,Beauty & Health,4664276,6093714,True
PROD-1349,Product Premium Type-1349,Apparel,4047261,4805694,True
PROD-1350,Product Premium Type-1350,Home & Living,4662203,6706226,True
PROD-1351,Product Premium Type-1351,Home & Living,4700519,6302330,True
PROD-1352,Product Premium Type-1352,Books,4919940,6788339,False
PROD-1353,Product Premium Type-1353,Apparel,2024482,2376263,True
PROD-1354,Product Premium Type-1354,Electronics,3674244,4277251,False
PROD-1355,Product Premium Type-1355,Home & Living,4639466,5362454,True
PROD-1356,Product Premium Type-1356,Beauty & Health,5871866,7085217,True
PROD-1357,Product Premium Type-1357,Automotive,7086506,9030494,True
PROD-1358,Product Premium Type-1358,Beauty & Health,3938397,5634853,True
PROD-1359,Product Premium Type-1359,Home & Living,3113589,4007556,True
PROD-1360,Product Premium Type-1360,Books,6207719,7679423,True
PROD-1361,Product Premium Type-1361,Beauty & Health,4264399,5622953,True
PROD-1362,Product Premium Type-1362,Books,1546722,1830669,True
PROD-1363,Product Premium Type-1363,Books,6708574,8941534,True
PROD-1364,Product Premium Type-1364,Automotive,1887205,2492110,True
PROD-1365,Product Premium Type-1365,Books,6181931,8578034,True
PROD-1366,Product Premium Type-1366,Apparel,5814178,8407337,False
PROD-1367,Product Premium Type-1367,Home & Living,1490915,1826761,True
PROD-1368,Product Premium Type-1368,Apparel,375067,488673,True
PROD-1369,Product Premium Type-1369,Apparel,1731826,2463798,True
PROD-1370,Product Premium Type-1370,Beauty & Health,2084385,2888034,True
PROD-1371,Product Premium Type-1371,Beauty & Health,1466246,1900580,True
PROD-1372,Product Premium Type-1372,Home & Living,7474194,10715090,True
PROD-1373,Product Premium Type-1373,Books,6699527,7819493,True
PROD-1374,Product Premium Type-1374,Electronics,2392322,3419344,True
PROD-1375,Product Premium Type-1375,Automotive,1400645,1631964,True
PROD-1376,Product Premium Type-1376,Automotive,3763858,4946429,True
PROD-1377,Product Premium Type-1377,Home & Living,5563689,7884483,True
PROD-1378,Product Premium Type-1378,Apparel,6587877,8095290,True
PROD-1379,Product Premium Type-1379,Apparel,2295463,2964991,True
PROD-1380,Product Premium Type-1380,Beauty & Health,6757336,8428416,True
PROD-1381,Product Premium Type-1381,Books,859440,1233849,False
PROD-1382,Product Premium Type-1382,Books,6068995,8478954,True
PROD-1383,Product Premium Type-1383,Books,4875334,6643619,True
PROD-1384,Product Premium Type-1384,Books,6989705,9270362,True
PROD-1385,Product Premium Type-1385,Automotive,5716708,7981539,True
PROD-1386,Product Premium Type-1386,Beauty & Health,724895,918934,False
PROD-1387,Product Premium Type-1387,Home & Living,6657142,8549538,True
PROD-1388,Product Premium Type-1388,Home & Living,270144,369827,True
PROD-1389,Product Premium Type-1389,Automotive,4049227,5091200,True
PROD-1390,Product Premium Type-1390,Electronics,3847727,4498648,True
PROD-1391,Product Premium Type-1391,Automotive,1269360,1488071,True
PROD-1392,Product Premium Type-1392,Books,7250593,8589116,True
PROD-1393,Product Premium Type-1393,Books,4995809,7048608,True
PROD-1394,Product Premium Type-1394,Apparel,3074316,3970995,True
PROD-1395,Product Premium Type-1395,Automotive,6647575,9066392,True
PROD-1396,Product Premium Type-1396,Home & Living,2574565,3264220,True
PROD-1397,Product Premium Type-1397,Home & Living,1174734,1442119,False
PROD-1398,Product Premium Type-1398,Beauty & Health,7292807,9146329,True
PROD-1399,Product Premium Type-1399,Electronics,1871585,2598236,True
PROD-1400,Product Premium Type-1400,Books,2985883,3993812,True
PROD-1401,Product Premium Type-1401,Apparel,7123064,10195184,True
PROD-1402,Product Premium Type-1402,Electronics,4132618,5595198,True
PROD-1403,Product Premium Type-1403,Automotive,5331852,7043667,True
PROD-1404,Product Premium Type-1404,Home & Living,931450,1241677,True
PROD-1405,Product Premium Type-1405,Automotive,5750887,8239361,True
PROD-1406,Product Premium Type-1406,Books,1507795,2090497,True
PROD-1407,Product Premium Type-1407,Home & Living,307140,355426,True
PROD-1408,Product Premium Type-1408,Automotive,1633795,2140666,True
PROD-1409,Product Premium Type-1409,Beauty & Health,6964912,9447913,False
PROD-1410,Product Premium Type-1410,Automotive,5434662,7470538,True
PROD-1411,Product Premium Type-1411,Home & Living,7488131,9090161,True
PROD-1412,Product Premium Type-1412,Books,583981,823502,True
PROD-1413,Product Premium Type-1413,Electronics,2068321,2971666,True
PROD-1414,Product Premium Type-1414,Electronics,133944,163547,True
PROD-1415,Product Premium Type-1415,Apparel,1822519,2578471,True
PROD-1416,Product Premium Type-1416,Home & Living,3902590,4601519,True
PROD-1417,Product Premium Type-1417,Books,6262058,7306018,True
PROD-1418,Product Premium Type-1418,Apparel,6564028,7803100,True
PROD-1419,Product Premium Type-1419,Home & Living,3740929,4366869,False
PROD-1420,Product Premium Type-1420,Apparel,1983691,2784117,True
PROD-1421,Product Premium Type-1421,Electronics,4416401,5157097,True
PROD-1422,Product Premium Type-1422,Apparel,2953100,3636740,True
PROD-1423,Product Premium Type-1423,Beauty & Health,2734236,3229479,True
PROD-1424,Product Premium Type-1424,Home & Living,6604669,8180718,True
PROD-1425,Product Premium Type-1425,Home & Living,1978341,2328839,True
PROD-1426,Product Premium Type-1426,Apparel,998737,1348695,True
PROD-1427,Product Premium Type-1427,Home & Living,1158387,1378478,True
PROD-1428,Product Premium Type-1428,Electronics,5458001,7671513,False
PROD-1429,Product Premium Type-1429,Electronics,3927908,5480049,True
PROD-1430,Product Premium Type-1430,Home & Living,6696628,7728568,True
PROD-1431,Product Premium Type-1431,Beauty & Health,6087133,8635924,True
PROD-1432,Product Premium Type-1432,Electronics,6237111,7226836,True
PROD-1433,Product Premium Type-1433,Beauty & Health,4673455,5710465,True
PROD-1434,Product Premium Type-1434,Home & Living,2663439,3088834,True
PROD-1435,Product Premium Type-1435,Apparel,5723618,7158832,True
PROD-1436,Product Premium Type-1436,Books,5463503,7125281,True
PROD-1437,Product Premium Type-1437,Automotive,720532,1000814,True
PROD-1438,Product Premium Type-1438,Home & Living,320866,401529,True
PROD-1439,Product Premium Type-1439,Apparel,822057,1119351,True
PROD-1440,Product Premium Type-1440,Automotive,4417541,5328664,True
PROD-1441,Product Premium Type-1441,Electronics,6261893,8611227,True
PROD-1442,Product Premium Type-1442,Books,6847603,8359546,True
PROD-1443,Product Premium Type-1443,Home & Living,7275569,8680215,True
PROD-1444,Product Premium Type-1444,Automotive,5180115,6245264,True
PROD-1445,Product Premium Type-1445,Apparel,6951730,8374185,True
PROD-1446,Product Premium Type-1446,Automotive,1830518,2386737,True
PROD-1447,Product Premium Type-1447,Apparel,5551863,7791702,True
PROD-1448,Product Premium Type-1448,Electronics,3460088,4061733,False
PROD-1449,Product Premium Type-1449,Automotive,2961537,4033870,True
PROD-1450,Product Premium Type-1450,Home & Living,3648425,4911888,True
PROD-1451,Product Premium Type-1451,Beauty & Health,3624537,5116961,True
PROD-1452,Product Premium Type-1452,Automotive,2171674,2656487,True
PROD-1453,Product Premium Type-1453,Beauty & Health,6546689,8412711,True
PROD-1454,Product Premium Type-1454,Electronics,6714558,9586698,True
PROD-1455,Product Premium Type-1455,Automotive,5641273,7604424,True
PROD-1456,Product Premium Type-1456,Beauty & Health,6323941,8010096,False
PROD-1457,Product Premium Type-1457,Books,5692551,6770855,False
PROD-1458,Product Premium Type-1458,Beauty & Health,6035224,7415754,True
PROD-1459,Product Premium Type-1459,Books,2007847,2659121,True
PROD-1460,Product Premium Type-1460,Home & Living,2234853,3051580,True
PROD-1461,Product Premium Type-1461,Home & Living,4116685,4887849,True
PROD-1462,Product Premium Type-1462,Apparel,232352,309000,True
PROD-1463,Product Premium Type-1463,Apparel,1700502,2236339,True
PROD-1464,Product Premium Type-1464,Electronics,209514,273245,True
PROD-1465,Product Premium Type-1465,Books,6761549,9175671,True
PROD-1466,Product Premium Type-1466,Books,823658,1154138,True
PROD-1467,Product Premium Type-1467,Electronics,6934149,8646168,True
PROD-1468,Product Premium Type-1468,Home & Living,1882596,2667080,True
PROD-1469,Product Premium Type-1469,Books,1283624,1538025,True
PROD-1470,Product Premium Type-1470,Electronics,5954949,7157295,True
PROD-1471,Product Premium Type-1471,Electronics,7321991,9006280,True
PROD-1472,Product Premium Type-1472,Books,6353475,7534327,True
PROD-1473,Product Premium Type-1473,Apparel,987452,1203798,True
PROD-1474,Product Premium Type-1474,Automotive,5529377,6535300,True
PROD-1475,Product Premium Type-1475,Home & Living,4808725,6715508,True
PROD-1476,Product Premium Type-1476,Automotive,1795394,2139554,True
PROD-1477,Product Premium Type-1477,Books,6696203,9201850,True
PROD-1478,Product Premium Type-1478,Apparel,6475054,7539385,True
PROD-1479,Product Premium Type-1479,Automotive,4161725,5970227,True
PROD-1480,Product Premium Type-1480,Electronics,2775025,3783324,True
PROD-1481,Product Premium Type-1481,Home & Living,6037340,6955250,True
PROD-1482,Product Premium Type-1482,Electronics,2114934,2916825,False
PROD-1483,Product Premium Type-1483,Beauty & Health,5760630,7513155,True
PROD-1484,Product Premium Type-1484,Automotive,2951979,4084976,True
PROD-1485,Product Premium Type-1485,Electronics,2539399,3318357,True
PROD-1486,Product Premium Type-1486,Books,4688062,6292820,True
PROD-1487,Product Premium Type-1487,Home & Living,3820830,5295286,True
PROD-1488,Product Premium Type-1488,Apparel,980205,1246362,True
PROD-1489,Product Premium Type-1489,Books,6691199,7700315,True
PROD-1490,Product Premium Type-1490,Electronics,2148091,3018033,True
PROD-1491,Product Premium Type-1491,Automotive,991649,1253709,True
PROD-1492,Product Premium Type-1492,Automotive,7254284,9421957,True
PROD-1493,Product Premium Type-1493,Electronics,5005939,5768493,False
PROD-1494,Product Premium Type-1494,Home & Living,959048,1244487,True
PROD-1495,Product Premium Type-1495,Beauty & Health,3055555,4418168,True
PROD-1496,Product Premium Type-1496,Electronics,1889071,2330131,True
PROD-1497,Product Premium Type-1497,Electronics,4747340,6022596,True
PROD-1498,Product Premium Type-1498,Books,1452989,1970481,False
PROD-1499,Product Premium Type-1499,Electronics,2057709,2869347,False
PROD-1500,Product Premium Type-1500,Books,5086500,6486393,True
PROD-1501,Product Premium Type-1501,Beauty & Health,1225532,1523214,True
PROD-1502,Product Premium Type-1502,Home & Living,5218378,7469313,True
PROD-1503,Product Premium Type-1503,Home & Living,489462,662312,True
PROD-1504,Product Premium Type-1504,Home & Living,3016620,3576825,True
PROD-1505,Product Premium Type-1505,Home & Living,4893923,5729209,False
PROD-1506,Product Premium Type-1506,Books,3025109,3917712,False
PROD-1507,Product Premium Type-1507,Electronics,3597401,4374536,False
PROD-1508,Product Premium Type-1508,Automotive,2469975,3028672,True
PROD-1509,Product Premium Type-1509,Home & Living,3296557,4659049,True
PROD-1510,Product Premium Type-1510,Books,5396096,6350502,True
PROD-1511,Product Premium Type-1511,Automotive,6187487,8443501,True
PROD-1512,Product Premium Type-1512,Electronics,6035554,7431835,True
PROD-1513,Product Premium Type-1513,Books,2297759,3166538,True
PROD-1514,Product Premium Type-1514,Home & Living,4628623,6326047,True
PROD-1515,Product Premium Type-1515,Beauty & Health,2474308,2850941,True
PROD-1516,Product Premium Type-1516,Books,3773294,4915623,False
PROD-1517,Product Premium Type-1517,Books,299535,356984,True
PROD-1518,Product Premium Type-1518,Beauty & Health,3273204,4614785,False
PROD-1519,Product Premium Type-1519,Electronics,5165709,7291273,True
PROD-1520,Product Premium Type-1520,Home & Living,2505017,3195158,True
PROD-1521,Product Premium Type-1521,Automotive,4841129,6212711,True
PROD-1522,Product Premium Type-1522,Electronics,4156146,5157714,True
PROD-1523,Product Premium Type-1523,Electronics,942472,1286457,False
PROD-1524,Product Premium Type-1524,Apparel,2303581,2896979,False
PROD-1525,Product Premium Type-1525,Electronics,3674279,4520604,True
PROD-1526,Product Premium Type-1526,Electronics,2029517,2597110,True
PROD-1527,Product Premium Type-1527,Apparel,5041239,5935787,True
PROD-1528,Product Premium Type-1528,Electronics,2087362,2867995,True
PROD-1529,Product Premium Type-1529,Home & Living,3657403,4219834,False
PROD-1530,Product Premium Type-1530,Beauty & Health,3246131,4360675,True
PROD-1531,Product Premium Type-1531,Beauty & Health,2032338,2448681,True
PROD-1532,Product Premium Type-1532,Books,613574,748389,True
PROD-1533,Product Premium Type-1533,Apparel,2459138,3296940,True
PROD-1534,Product Premium Type-1534,Apparel,129927,188119,True
PROD-1535,Product Premium Type-1535,Electronics,1874916,2593599,False
PROD-1536,Product Premium Type-1536,Apparel,2607985,3175878,True
PROD-1537,Product Premium Type-1537,Beauty & Health,6615828,7957567,True
PROD-1538,Product Premium Type-1538,Home & Living,4242690,5981640,True
PROD-1539,Product Premium Type-1539,Automotive,5445706,6988230,True
PROD-1540,Product Premium Type-1540,Electronics,3674886,4377214,True
PROD-1541,Product Premium Type-1541,Beauty & Health,5558326,7829810,True
PROD-1542,Product Premium Type-1542,Electronics,5590839,7798257,True
PROD-1543,Product Premium Type-1543,Home & Living,4471460,6462028,True
PROD-1544,Product Premium Type-1544,Electronics,7318708,10413958,True
PROD-1545,Product Premium Type-1545,Electronics,5069080,7124780,True
PROD-1546,Product Premium Type-1546,Electronics,978122,1140267,True
PROD-1547,Product Premium Type-1547,Home & Living,4068763,4806529,True
PROD-1548,Product Premium Type-1548,Electronics,4688754,6192413,True
PROD-1549,Product Premium Type-1549,Home & Living,4542562,5948229,True
PROD-1550,Product Premium Type-1550,Home & Living,6565180,8451940,True
PROD-1551,Product Premium Type-1551,Beauty & Health,2323354,2948421,True
PROD-1552,Product Premium Type-1552,Automotive,7390557,9455206,False
PROD-1553,Product Premium Type-1553,Books,7444850,9833078,True
PROD-1554,Product Premium Type-1554,Home & Living,139589,160614,True
PROD-1555,Product Premium Type-1555,Beauty & Health,1218982,1497169,False
PROD-1556,Product Premium Type-1556,Apparel,644003,840735,True
PROD-1557,Product Premium Type-1557,Apparel,218839,299079,True
PROD-1558,Product Premium Type-1558,Automotive,7109532,8547413,True
PROD-1559,Product Premium Type-1559,Books,6679754,8777626,True
PROD-1560,Product Premium Type-1560,Electronics,531453,725081,True
PROD-1561,Product Premium Type-1561,Apparel,3072589,3943324,True
PROD-1562,Product Premium Type-1562,Home & Living,6573894,7613386,True
PROD-1563,Product Premium Type-1563,Apparel,2952053,3792739,False
PROD-1564,Product Premium Type-1564,Automotive,2549055,3158109,True
PROD-1565,Product Premium Type-1565,Books,3015193,4308393,True
PROD-1566,Product Premium Type-1566,Beauty & Health,4665176,5539355,True
PROD-1567,Product Premium Type-1567,Books,2532743,3408420,True
PROD-1568,Product Premium Type-1568,Beauty & Health,1580811,1842934,True
PROD-1569,Product Premium Type-1569,Electronics,5102198,6550462,True
PROD-1570,Product Premium Type-1570,Automotive,1681042,2212577,True
PROD-1571,Product Premium Type-1571,Automotive,6209377,7695817,True
PROD-1572,Product Premium Type-1572,Apparel,3870474,4979452,True
PROD-1573,Product Premium Type-1573,Automotive,3949482,4735690,True
PROD-1574,Product Premium Type-1574,Books,6755959,8385747,True
PROD-1575,Product Premium Type-1575,Beauty & Health,3257452,4353037,True
PROD-1576,Product Premium Type-1576,Books,4972796,6168952,True
PROD-1577,Product Premium Type-1577,Home & Living,4315697,6127957,True
PROD-1578,Product Premium Type-1578,Home & Living,3771328,5048005,True
PROD-1579,Product Premium Type-1579,Beauty & Health,4186603,5365528,True
PROD-1580,Product Premium Type-1580,Books,1935332,2248134,True
PROD-1581,Product Premium Type-1581,Apparel,6911940,8984585,True
PROD-1582,Product Premium Type-1582,Electronics,3765030,5193606,True
PROD-1583,Product Premium Type-1583,Home & Living,2523578,3103161,True
PROD-1584,Product Premium Type-1584,Home & Living,3837010,5341240,True
PROD-1585,Product Premium Type-1585,Beauty & Health,1503081,1842088,True
PROD-1586,Product Premium Type-1586,Electronics,1595889,2229654,True
PROD-1587,Product Premium Type-1587,Home & Living,7398372,8697381,True
PROD-1588,Product Premium Type-1588,Automotive,2424146,3417694,True
PROD-1589,Product Premium Type-1589,Apparel,3096640,4024876,True
PROD-1590,Product Premium Type-1590,Beauty & Health,1570491,1945777,True
PROD-1591,Product Premium Type-1591,Beauty & Health,4857303,5972219,True
PROD-1592,Product Premium Type-1592,Beauty & Health,4958842,6345349,True
PROD-1593,Product Premium Type-1593,Apparel,5278974,7653006,True
PROD-1594,Product Premium Type-1594,Beauty & Health,1947967,2368919,True
PROD-1595,Product Premium Type-1595,Electronics,975922,1152529,True
PROD-1596,Product Premium Type-1596,Electronics,6060053,8032664,True
PROD-1597,Product Premium Type-1597,Books,1709449,2216407,True
PROD-1598,Product Premium Type-1598,Electronics,490590,641328,True
PROD-1599,Product Premium Type-1599,Apparel,5778371,7801266,True
PROD-1600,Product Premium Type-1600,Electronics,1458284,1793898,True
PROD-1601,Product Premium Type-1601,Beauty & Health,1142374,1625826,True
PROD-1602,Product Premium Type-1602,Apparel,3024610,3873622,False
PROD-1603,Product Premium Type-1603,Books,2323756,2762308,False
PROD-1604,Product Premium Type-1604,Books,6426586,8821707,True
PROD-1605,Product Premium Type-1605,Apparel,7125052,9568455,True
PROD-1606,Product Premium Type-1606,Books,2813107,3501539,True
PROD-1607,Product Premium Type-1607,Electronics,55257,73848,True
PROD-1608,Product Premium Type-1608,Home & Living,4626731,5625913,True
PROD-1609,Product Premium Type-1609,Apparel,7198877,9239411,True
PROD-1610,Product Premium Type-1610,Automotive,7239192,10278376,True
PROD-1611,Product Premium Type-1611,Automotive,1010257,1202266,True
PROD-1612,Product Premium Type-1612,Automotive,1126267,1425864,True
PROD-1613,Product Premium Type-1613,Home & Living,2080845,2905572,False
PROD-1614,Product Premium Type-1614,Home & Living,5871936,8460562,True
PROD-1615,Product Premium Type-1615,Beauty & Health,443829,570843,True
PROD-1616,Product Premium Type-1616,Books,2660466,3464192,True
PROD-1617,Product Premium Type-1617,Beauty & Health,7065906,9338665,True
PROD-1618,Product Premium Type-1618,Apparel,3463780,4952181,True
PROD-1619,Product Premium Type-1619,Automotive,4140345,5827378,True
PROD-1620,Product Premium Type-1620,Electronics,4763202,5721464,True
PROD-1621,Product Premium Type-1621,Apparel,1571933,2013689,True
PROD-1622,Product Premium Type-1622,Apparel,350329,451644,True
PROD-1623,Product Premium Type-1623,Home & Living,2981151,4134048,True
PROD-1624,Product Premium Type-1624,Books,1252222,1666542,False
PROD-1625,Product Premium Type-1625,Books,5260786,7082418,True
PROD-1626,Product Premium Type-1626,Automotive,5786300,8387010,True
PROD-1627,Product Premium Type-1627,Automotive,3392851,3978077,True
PROD-1628,Product Premium Type-1628,Apparel,1568812,1909091,True
PROD-1629,Product Premium Type-1629,Books,7139070,9083529,True
PROD-1630,Product Premium Type-1630,Apparel,6170448,7739807,True
PROD-1631,Product Premium Type-1631,Electronics,7234530,8366688,True
PROD-1632,Product Premium Type-1632,Home & Living,6860032,8077915,True
PROD-1633,Product Premium Type-1633,Books,890256,1205661,True
PROD-1634,Product Premium Type-1634,Apparel,6215261,8787119,True
PROD-1635,Product Premium Type-1635,Beauty & Health,25917,33802,True
PROD-1636,Product Premium Type-1636,Home & Living,7329000,9613869,True
PROD-1637,Product Premium Type-1637,Automotive,5070311,6218878,True
PROD-1638,Product Premium Type-1638,Beauty & Health,7175406,9904664,True
PROD-1639,Product Premium Type-1639,Electronics,7093931,9757974,False
PROD-1640,Product Premium Type-1640,Apparel,7404136,9821658,False
PROD-1641,Product Premium Type-1641,Books,6989878,8484308,True
PROD-1642,Product Premium Type-1642,Electronics,4498447,5304143,True
PROD-1643,Product Premium Type-1643,Beauty & Health,287091,335687,True
PROD-1644,Product Premium Type-1644,Electronics,5722941,7598971,False
PROD-1645,Product Premium Type-1645,Apparel,428157,598353,True
PROD-1646,Product Premium Type-1646,Electronics,6901913,9714436,True
PROD-1647,Product Premium Type-1647,Books,7494776,9661415,True
PROD-1648,Product Premium Type-1648,Apparel,6164996,8540254,True
PROD-1649,Product Premium Type-1649,Home & Living,6376277,9143989,True
PROD-1650,Product Premium Type-1650,Electronics,274265,338045,True
PROD-1651,Product Premium Type-1651,Books,6754107,8573583,True
PROD-1652,Product Premium Type-1652,Beauty & Health,6590792,9421166,True
PROD-1653,Product Premium Type-1653,Automotive,1409822,1764348,True
PROD-1654,Product Premium Type-1654,Books,6520290,9285955,True
PROD-1655,Product Premium Type-1655,Home & Living,1832402,2646562,True
PROD-1656,Product Premium Type-1656,Home & Living,1974902,2663240,False
PROD-1657,Product Premium Type-1657,Electronics,1160371,1618795,True
PROD-1658,Product Premium Type-1658,Automotive,353821,486455,True
PROD-1659,Product Premium Type-1659,Electronics,684987,931486,True
PROD-1660,Product Premium Type-1660,Home & Living,268877,333966,True
PROD-1661,Product Premium Type-1661,Books,3370026,3933252,True
PROD-1662,Product Premium Type-1662,Apparel,1572419,1970108,True
PROD-1663,Product Premium Type-1663,Apparel,945759,1276851,True
PROD-1664,Product Premium Type-1664,Books,1786369,2109270,False
PROD-1665,Product Premium Type-1665,Automotive,6452741,7443723,False
PROD-1666,Product Premium Type-1666,Books,3273140,3901280,False
PROD-1667,Product Premium Type-1667,Automotive,5811572,7931173,True
PROD-1668,Product Premium Type-1668,Home & Living,2238697,3227838,True
PROD-1669,Product Premium Type-1669,Electronics,1492172,2156068,True
PROD-1670,Product Premium Type-1670,Books,6990989,9075658,True
PROD-1671,Product Premium Type-1671,Home & Living,5976267,8431351,True
PROD-1672,Product Premium Type-1672,Home & Living,1883997,2583050,True
PROD-1673,Product Premium Type-1673,Electronics,5005249,6508385,True
PROD-1674,Product Premium Type-1674,Electronics,1443826,1908489,True
PROD-1675,Product Premium Type-1675,Beauty & Health,4505967,5367364,True
PROD-1676,Product Premium Type-1676,Books,5000467,7157160,True
PROD-1677,Product Premium Type-1677,Beauty & Health,6076751,7629840,True
PROD-1678,Product Premium Type-1678,Books,1454290,1867082,True
PROD-1679,Product Premium Type-1679,Apparel,5213757,7046382,True
PROD-1680,Product Premium Type-1680,Home & Living,6331451,7915394,True
PROD-1681,Product Premium Type-1681,Apparel,2145711,2631237,False
PROD-1682,Product Premium Type-1682,Books,546244,731592,True
PROD-1683,Product Premium Type-1683,Apparel,6296271,7287903,False
PROD-1684,Product Premium Type-1684,Automotive,1424769,1946544,True
PROD-1685,Product Premium Type-1685,Home & Living,2520389,3287109,True
PROD-1686,Product Premium Type-1686,Automotive,6938744,9240506,True
PROD-1687,Product Premium Type-1687,Automotive,5944359,7962849,True
PROD-1688,Product Premium Type-1688,Books,4664059,6101125,True
PROD-1689,Product Premium Type-1689,Automotive,513051,679669,True
PROD-1690,Product Premium Type-1690,Books,850782,1152925,True
PROD-1691,Product Premium Type-1691,Electronics,464439,639038,True
PROD-1692,Product Premium Type-1692,Beauty & Health,5293397,7242614,True
PROD-1693,Product Premium Type-1693,Electronics,3642597,5139285,True
PROD-1694,Product Premium Type-1694,Beauty & Health,4634770,5593393,True
PROD-1695,Product Premium Type-1695,Apparel,1289134,1637644,True
PROD-1696,Product Premium Type-1696,Electronics,6792567,9742842,True
PROD-1697,Product Premium Type-1697,Apparel,7192020,9126509,True
PROD-1698,Product Premium Type-1698,Electronics,6800738,8075611,True
PROD-1699,Product Premium Type-1699,Electronics,5727894,7489986,True
PROD-1700,Product Premium Type-1700,Electronics,5784919,6842675,True
PROD-1701,Product Premium Type-1701,Automotive,1919554,2324303,True
PROD-1702,Product Premium Type-1702,Home & Living,4740700,6871623,True
PROD-1703,Product Premium Type-1703,Apparel,5373566,7052315,True
PROD-1704,Product Premium Type-1704,Electronics,5880319,7263473,True
PROD-1705,Product Premium Type-1705,Automotive,972272,1408270,True
PROD-1706,Product Premium Type-1706,Electronics,4939082,7112118,True
PROD-1707,Product Premium Type-1707,Home & Living,5755482,7379803,True
PROD-1708,Product Premium Type-1708,Apparel,3156603,3876690,True
PROD-1709,Product Premium Type-1709,Automotive,5966028,8361506,True
PROD-1710,Product Premium Type-1710,Beauty & Health,3810961,5200765,True
PROD-1711,Product Premium Type-1711,Beauty & Health,6625430,8984629,True
PROD-1712,Product Premium Type-1712,Books,6368902,9030683,True
PROD-1713,Product Premium Type-1713,Books,3144734,4266854,False
PROD-1714,Product Premium Type-1714,Books,736943,910227,True
PROD-1715,Product Premium Type-1715,Electronics,5695094,7734842,True
