order_id,user_id,product_id,jumlah_barang,order_timestamp,metode_pembayaran,status_order
ORD-000896,USR-0893,PROD-1307,4,2026-06-13 01:22:30,GOPAY,Delivered
ORD-000897,USR-1074,PROD-1753,5,2026-06-24 12:18:47,OVO,Cancelled
ORD-000898,USR-0107,PROD-0872,1,2026-06-18 08:31:16,DANA,Processing
ORD-000899,USR-0745,PROD-0835,5,2026-06-22 00:26:52,OVO,Delivered
ORD-000900,USR-1480,PROD-0857,2,2026-06-28 06:36:55,GOPAY,Shipped
ORD-000901,USR-2371,PROD-0970,4,2026-06-06 23:47:36,OVO,Pending
ORD-000902,USR-2357,PROD-0593,1,2026-06-28 22:35:18,DANA,Delivered
ORD-000903,USR-0622,PROD-0255,4,2026-06-15 10:34:12,VA_MANDIRI,Shipped
ORD-000904,USR-0995,PROD-2115,1,2026-06-09 05:24:20,CREDIT_CARD,Cancelled
ORD-000905,USR-0145,PROD-0603,1,2026-06-01 12:07:35,DANA,Shipped
ORD-000906,USR-0821,PROD-1066,1,2026-06-23 18:41:47,DANA,Shipped
ORD-000907,USR-0412,PROD-1812,2,2026-06-14 04:01:07,VA_MANDIRI,Pending
ORD-000908,USR-0114,PROD-1840,4,2026-06-26 22:16:08,DANA,Delivered
ORD-000909,USR-2447,PROD-1810,3,2026-06-04 00:54:19,OVO,Pending
ORD-000910,USR-0124,PROD-2432,3,2026-06-27 17:04:53,GOPAY,Delivered
ORD-000911,USR-0086,PROD-1258,3,2026-06-26 09:59:46,OVO,Delivered
ORD-000912,USR-0047,PROD-0966,4,2026-06-05 19:58:04,DANA,Processing
ORD-000913,USR-1900,PROD-1738,5,2026-06-20 11:09:22,OVO,Shipped
ORD-000914,USR-1573,PROD-0485,4,2026-06-12 08:47:28,GOPAY,Delivered
ORD-000915,USR-1739,PROD-0039,1,2026-06-23 13:20:10,VA_BCA,Delivered
ORD-000916,USR-2006,PROD-0011,5,2026-06-18 09:39:40,GOPAY,Delivered
ORD-000917,USR-0804,PROD-0624,1,2026-06-17 07:41:31,CREDIT_CARD,Delivered
ORD-000918,USR-2437,PROD-0409,1,2026-06-17 07:35:51,VA_BCA,Delivered
ORD-000919,USR-1990,PROD-2156,4,2026-06-23 04:32:51,VA_MANDIRI,Delivered
ORD-000920,USR-1070,PROD-2028,3,2026-06-22 23:21:44,CREDIT_CARD,Delivered
ORD-000921,USR-1192,PROD-1118,5,2026-06-02 01:31:37,GOPAY,Shipped
ORD-000922,USR-0046,PROD-2132,2,2026-06-20 06:48:46,VA_BCA,Processing
ORD-000923,USR-0540,PROD-2106,3,2026-06-30 16:10:28,VA_MANDIRI,Delivered
ORD-000924,USR-0087,PROD-0605,2,2026-06-14 01:47:41,GOPAY,Delivered
ORD-000925,USR-1409,PROD-0969,4,2026-06-16 20:26:12,OVO,Processing
ORD-000926,USR-0265,PROD-0165,5,2026-06-09 10:35:58,VA_MANDIRI,Delivered
ORD-000927,USR-0703,PROD-0437,4,2026-06-29 02:10:09,VA_BCA,Delivered
ORD-000928,USR-1474,PROD-1680,2,2026-06-28 03:02:29,GOPAY,Delivered
ORD-000929,USR-2280,PROD-1810,1,2026-06-15 19:50:30,GOPAY,Delivered
ORD-000930,USR-0186,PROD-2451,4,2026-06-06 01:05:52,DANA,Delivered
ORD-000931,USR-0326,PROD-1410,5,2026-06-24 21:21:03,VA_BCA,Processing
ORD-000932,USR-1207,PROD-1978,4,2026-06-09 12:10:16,GOPAY,Delivered
ORD-000933,USR-0397,PROD-1162,3,2026-06-05 09:08:02,CREDIT_CARD,Pending
ORD-000934,USR-1505,PROD-0814,4,2026-06-25 07:21:40,GOPAY,Delivered
ORD-000935,USR-1427,PROD-1830,2,2026-06-20 18:00:56,VA_BCA,Delivered
ORD-000936,USR-1441,PROD-0293,4,2026-06-27 15:10:29,GOPAY,Delivered
ORD-000937,USR-1089,PROD-1499,5,2026-06-17 15:26:54,OVO,Delivered
ORD-000938,USR-0956,PROD-0462,4,2026-06-01 17:29:36,OVO,Delivered
ORD-000939,USR-0555,PROD-2092,4,2026-06-02 16:06:48,CREDIT_CARD,Shipped
ORD-000940,USR-1041,PROD-1107,5,2026-06-06 23:11:41,GOPAY,Pending
ORD-000941,USR-2439,PROD-1435,4,2026-06-13 01:19:16,VA_MANDIRI,Delivered
ORD-000942,USR-0044,PROD-0711,5,2026-06-11 08:44:06,CREDIT_CARD,Delivered
ORD-000943,USR-0901,PROD-1648,2,2026-06-14 20:19:54,DANA,Cancelled
ORD-000944,USR-1724,PROD-0089,5,2026-06-22 03:37:45,GOPAY,Delivered
ORD-000945,USR-0482,PROD-1664,2,2026-06-10 21:17:04,OVO,Delivered
ORD-000946,USR-2037,PROD-1042,2,2026-06-22 06:56:06,DANA,Delivered
ORD-000947,USR-1287,PROD-1934,5,2026-06-08 17:11:39,VA_BCA,Delivered
ORD-000948,USR-1198,PROD-0422,4,2026-06-22 11:37:33,CREDIT_CARD,Delivered
ORD-000949,USR-1465,PROD-0876,3,2026-06-08 13:28:32,GOPAY,Delivered
ORD-000950,USR-0566,PROD-0338,5,2026-06-15 23:00:35,OVO,Delivered
ORD-000951,USR-2268,PROD-0266,4,2026-06-01 16:58:06,VA_MANDIRI,Delivered
ORD-000952,USR-0772,PROD-1379,2,2026-06-03 03:42:59,VA_MANDIRI,Delivered
ORD-000953,USR-1219,PROD-2408,1,2026-06-15 11:51:53,CREDIT_CARD,Cancelled
ORD-000954,USR-2457,PROD-1815,3,2026-06-15 05:13:57,GOPAY,Delivered
ORD-000955,USR-0471,PROD-2265,4,2026-06-21 23:13:04,DANA,Delivered
ORD-000956,USR-1371,PROD-0321,3,2026-06-12 02:07:57,GOPAY,Delivered
ORD-000957,USR-2214,PROD-0850,1,2026-06-30 11:16:16,GOPAY,Delivered
ORD-000958,USR-0672,PROD-0719,1,2026-06-03 15:00:05,OVO,Delivered
ORD-000959,USR-1175,PROD-0992,1,2026-06-20 17:04:20,VA_MANDIRI,Delivered
ORD-000960,USR-0111,PROD-1809,5,2026-06-18 23:23:56,VA_BCA,Delivered
ORD-000961,USR-1027,PROD-0717,3,2026-06-27 08:01:56,CREDIT_CARD,Delivered
ORD-000962,USR-0344,PROD-0985,5,2026-06-23 04:47:36,DANA,Delivered
ORD-000963,USR-1473,PROD-1940,1,2026-06-30 19:47:29,DANA,Delivered
ORD-000964,USR-2380,PROD-0896,4,2026-06-18 22:17:31,OVO,Delivered
ORD-000965,USR-2312,PROD-1177,1,2026-06-18 05:56:40,VA_BCA,Delivered
ORD-000966,USR-2131,PROD-1777,5,2026-06-11 12:24:54,CREDIT_CARD,Delivered
ORD-000967,USR-0777,PROD-2335,1,2026-06-09 13:53:27,GOPAY,Processing
ORD-000968,USR-2382,PROD-1460,1,2026-06-13 21:21:40,VA_MANDIRI,Delivered
ORD-000969,USR-1404,PROD-1616,5,2026-06-28 17:15:05,OVO,Delivered
ORD-000970,USR-0658,PROD-1173,5,2026-06-23 21:13:39,VA_BCA,Shipped
ORD-000971,USR-1834,PROD-0542,4,2026-06-03 18:10:42,VA_BCA,Delivered
ORD-000972,USR-1833,PROD-0635,5,2026-06-06 03:09:36,VA_MANDIRI,Delivered
ORD-000973,USR-0454,PROD-1350,4,2026-06-21 07:25:23,DANA,Delivered
ORD-000974,USR-0741,PROD-0698,2,2026-06-27 02:59:36,VA_BCA,Shipped
ORD-000975,USR-1770,PROD-1953,2,2026-06-09 23:55:09,VA_BCA,Pending
ORD-000976,USR-2381,PROD-2123,5,2026-06-18 22:52:06,DANA,Delivered
ORD-000977,USR-2358,PROD-1605,1,2026-06-01 21:32:18,VA_BCA,Pending
ORD-000978,USR-1444,PROD-0498,3,2026-06-22 19:11:26,OVO,Delivered
ORD-000979,USR-1749,PROD-0722,1,2026-06-13 20:38:21,VA_MANDIRI,Delivered
ORD-000980,USR-2402,PROD-1775,5,2026-06-20 00:08:32,GOPAY,Delivered
ORD-000981,USR-0824,PROD-1364,4,2026-06-26 18:26:02,OVO,Shipped
ORD-000982,USR-0145,PROD-0308,1,2026-06-12 08:56:35,VA_MANDIRI,Delivered
ORD-000983,USR-2007,PROD-0884,2,2026-06-04 11:52:50,GOPAY,Delivered
ORD-000984,USR-1068,PROD-1265,5,2026-06-12 06:56:29,GOPAY,Delivered
ORD-000985,USR-1787,PROD-0253,1,2026-06-04 06:11:12,CREDIT_CARD,Processing
ORD-000986,USR-1410,PROD-0936,1,2026-06-14 02:23:43,VA_BCA,Processing
ORD-000987,USR-1763,PROD-1244,4,2026-06-22 07:21:54,DANA,Delivered
ORD-000988,USR-0910,PROD-2445,4,2026-06-04 15:05:56,VA_MANDIRI,Delivered
ORD-000989,USR-0761,PROD-1753,4,2026-06-20 04:03:33,GOPAY,Delivered
ORD-000990,USR-1517,PROD-1738,3,2026-06-10 00:58:25,CREDIT_CARD,Processing
ORD-000991,USR-0531,PROD-1053,5,2026-06-11 17:24:17,VA_BCA,Delivered
ORD-000992,USR-1360,PROD-0494,5,2026-06-18 18:55:16,GOPAY,Delivered
ORD-000993,USR-2028,PROD-0959,2,2026-06-06 21:54:26,VA_MANDIRI,Shipped
ORD-000994,USR-2178,PROD-2022,2,2026-06-01 23:26:28,DANA,Cancelled
ORD-000995,USR-1008,PROD-1748,5,2026-06-05 08:11:42,OVO,Delivered
ORD-000996,USR-1538,PROD-1178,1,2026-06-11 20:18:36,OVO,Delivered
ORD-000997,USR-1274,PROD-0992,5,2026-06-25 15:07:39,CREDIT_CARD,Delivered
ORD-000998,USR-0947,PROD-2150,3,2026-06-26 09:07:39,OVO,Delivered
ORD-000999,USR-1162,PROD-2225,2,2026-06-05 12:42:09,GOPAY,Delivered
ORD-001000,USR-1299,PROD-0927,2,2026-06-06 11:43:20,DANA,Delivered
ORD-001001,USR-1002,PROD-2280,2,2026-06-08 15:08:46,DANA,Delivered
ORD-001002,USR-2189,PROD-2060,5,2026-06-02 05:50:12,GOPAY,Delivered
ORD-001003,USR-1968,PROD-1210,2,2026-06-08 19:59:21,GOPAY,Delivered
ORD-001004,USR-0882,PROD-0932,2,2026-06-27 00:56:03,CREDIT_CARD,Pending
ORD-001005,USR-1848,PROD-2314,5,2026-06-13 20:55:10,OVO,Delivered
ORD-001006,USR-1976,PROD-1926,1,2026-06-25 16:41:47,GOPAY,Delivered
ORD-001007,USR-2482,PROD-1159,2,2026-06-16 06:59:50,DANA,Shipped
ORD-001008,USR-1631,PROD-0757,2,2026-06-16 18:47:24,OVO,Delivered
ORD-001009,USR-0173,PROD-1055,2,2026-06-15 19:36:04,DANA,Processing
ORD-001010,USR-0473,PROD-0456,3,2026-06-24 23:20:51,GOPAY,Shipped
ORD-001011,USR-1447,PROD-0259,5,2026-06-22 22:06:02,VA_BCA,Shipped
ORD-001012,USR-2487,PROD-0431,2,2026-06-05 11:24:11,VA_MANDIRI,Delivered
ORD-001013,USR-0498,PROD-1965,3,2026-06-18 16:50:05,CREDIT_CARD,Delivered
ORD-001014,USR-2217,PROD-1974,1,2026-06-15 01:53:27,VA_BCA,Delivered
ORD-001015,USR-0989,PROD-0647,1,2026-06-16 08:10:55,CREDIT_CARD,Delivered
ORD-001016,USR-1606,PROD-0447,3,2026-06-07 14:41:39,OVO,Delivered
ORD-001017,USR-2476,PROD-1113,1,2026-06-11 09:12:33,VA_BCA,Delivered
ORD-001018,USR-0419,PROD-0195,4,2026-06-09 20:24:29,GOPAY,Shipped
ORD-001019,USR-1371,PROD-1438,1,2026-06-23 16:33:01,VA_BCA,Delivered
ORD-001020,USR-0714,PROD-1146,4,2026-06-28 17:32:47,VA_MANDIRI,Delivered
ORD-001021,USR-2250,PROD-1140,3,2026-06-05 10:57:32,DANA,Shipped
ORD-001022,USR-0179,PROD-0196,4,2026-06-06 19:56:11,DANA,Processing
ORD-001023,USR-2105,PROD-2084,1,2026-06-09 16:33:13,DANA,Delivered
ORD-001024,USR-1930,PROD-2115,2,2026-06-05 05:08:38,OVO,Delivered
ORD-001025,USR-0946,PROD-0645,4,2026-06-22 02:45:51,DANA,Pending
ORD-001026,USR-2019,PROD-1035,1,2026-06-23 05:50:22,OVO,Delivered
ORD-001027,USR-0739,PROD-1754,2,2026-06-02 14:23:12,CREDIT_CARD,Shipped
ORD-001028,USR-1957,PROD-0322,3,2026-06-13 05:27:15,VA_BCA,Cancelled
ORD-001029,USR-0112,PROD-1692,3,2026-06-24 02:38:11,CREDIT_CARD,Delivered
ORD-001030,USR-0715,PROD-2288,5,2026-06-24 22:27:20,DANA,Shipped
ORD-001031,USR-1402,PROD-1017,3,2026-06-03 01:02:29,GOPAY,Shipped
ORD-001032,USR-1939,PROD-0650,5,2026-06-22 11:36:33,GOPAY,Delivered
ORD-001033,USR-1382,PROD-1703,3,2026-06-12 20:26:57,OVO,Shipped
ORD-001034,USR-0813,PROD-2213,3,2026-06-30 19:17:38,CREDIT_CARD,Returned
ORD-001035,USR-1209,PROD-0831,3,2026-06-08 09:46:46,DANA,Delivered
ORD-001036,USR-0037,PROD-0189,5,2026-06-19 22:39:30,DANA,Processing
ORD-001037,USR-1829,PROD-1511,5,2026-06-01 19:22:25,VA_BCA,Delivered
ORD-001038,USR-1252,PROD-0092,4,2026-06-02 00:41:55,CREDIT_CARD,Delivered
ORD-001039,USR-0810,PROD-1912,1,2026-06-05 18:13:39,GOPAY,Returned
ORD-001040,USR-0023,PROD-2337,1,2026-06-24 19:24:02,CREDIT_CARD,Delivered
ORD-001041,USR-1527,PROD-1581,1,2026-06-15 21:47:20,VA_BCA,Delivered
ORD-001042,USR-0796,PROD-1409,3,2026-06-26 07:50:39,VA_MANDIRI,Delivered
ORD-001043,USR-0496,PROD-0175,1,2026-06-11 00:05:48,VA_MANDIRI,Delivered
ORD-001044,USR-0900,PROD-1697,5,2026-06-19 07:36:11,VA_MANDIRI,Delivered
ORD-001045,USR-0425,PROD-0474,4,2026-06-08 20:48:59,CREDIT_CARD,Delivered
ORD-001046,USR-2066,PROD-1935,2,2026-06-23 04:20:39,VA_MANDIRI,Shipped
ORD-001047,USR-1983,PROD-0270,4,2026-06-25 02:41:34,DANA,Delivered
ORD-001048,USR-1469,PROD-2045,1,2026-06-26 04:58:20,VA_MANDIRI,Delivered
ORD-001049,USR-1234,PROD-2455,1,2026-06-14 01:27:15,VA_MANDIRI,Delivered
ORD-001050,USR-1798,PROD-0694,5,2026-06-16 21:11:39,DANA,Delivered
ORD-001051,USR-2259,PROD-0376,4,2026-06-11 11:28:29,VA_BCA,Delivered
ORD-001052,USR-0565,PROD-1416,5,2026-06-01 20:14:44,VA_BCA,Pending
ORD-001053,USR-1305,PROD-2230,5,2026-06-09 08:24:31,VA_MANDIRI,Delivered
ORD-001054,USR-1857,PROD-2084,2,2026-06-09 01:08:19,DANA,Delivered
ORD-001055,USR-0133,PROD-1236,5,2026-06-03 22:42:37,VA_MANDIRI,Delivered
ORD-001056,USR-0449,PROD-1972,5,2026-06-26 14:54:18,VA_MANDIRI,Delivered
ORD-001057,USR-2312,PROD-0134,2,2026-06-30 21:01:35,VA_MANDIRI,Delivered
ORD-001058,USR-1831,PROD-0924,3,2026-06-20 05:20:07,OVO,Delivered
ORD-001059,USR-2159,PROD-0690,3,2026-06-18 09:09:36,GOPAY,Delivered
ORD-001060,USR-0850,PROD-1702,2,2026-06-29 13:42:05,GOPAY,Pending
ORD-001061,USR-1262,PROD-2030,5,2026-06-09 00:24:29,DANA,Processing
ORD-001062,USR-1481,PROD-1873,1,2026-06-21 17:08:36,GOPAY,Delivered
ORD-001063,USR-0901,PROD-0841,4,2026-06-12 04:56:10,VA_MANDIRI,Delivered
ORD-001064,USR-0759,PROD-0988,1,2026-06-05 13:31:23,CREDIT_CARD,Delivered
ORD-001065,USR-1540,PROD-1462,1,2026-06-01 20:07:25,CREDIT_CARD,Delivered
ORD-001066,USR-1900,PROD-0839,5,2026-06-29 10:16:37,CREDIT_CARD,Delivered
ORD-001067,USR-0862,PROD-2480,4,2026-06-03 03:04:23,DANA,Delivered
ORD-001068,USR-1848,PROD-1452,4,2026-06-14 22:56:13,VA_BCA,Pending
ORD-001069,USR-2241,PROD-0748,3,2026-06-22 20:38:37,VA_BCA,Shipped
ORD-001070,USR-0515,PROD-0966,2,2026-06-04 12:13:24,DANA,Delivered
ORD-001071,USR-0968,PROD-1927,5,2026-06-21 03:12:00,CREDIT_CARD,Processing
ORD-001072,USR-1592,PROD-2039,4,2026-06-21 02:05:38,VA_BCA,Delivered
ORD-001073,USR-0084,PROD-2229,5,2026-06-23 13:23:53,OVO,Returned
ORD-001074,USR-0798,PROD-0145,3,2026-06-19 00:28:07,DANA,Delivered
ORD-001075,USR-2128,PROD-1851,1,2026-06-19 10:09:23,DANA,Delivered
ORD-001076,USR-1602,PROD-0735,4,2026-06-03 07:44:20,VA_MANDIRI,Delivered
ORD-001077,USR-0522,PROD-2454,3,2026-06-24 07:51:30,DANA,Processing
ORD-001078,USR-1223,PROD-2387,5,2026-06-20 20:39:09,OVO,Delivered
ORD-001079,USR-1595,PROD-2316,3,2026-06-25 03:00:51,OVO,Delivered
ORD-001080,USR-0234,PROD-2314,3,2026-06-17 08:42:24,VA_BCA,Delivered
ORD-001081,USR-1843,PROD-0528,3,2026-06-24 04:16:14,CREDIT_CARD,Pending
ORD-001082,USR-2292,PROD-1412,3,2026-06-07 01:49:26,CREDIT_CARD,Delivered
ORD-001083,USR-1417,PROD-1119,3,2026-06-19 02:59:15,GOPAY,Delivered
ORD-001084,USR-1590,PROD-0430,3,2026-06-08 22:28:32,VA_BCA,Delivered
ORD-001085,USR-1470,PROD-1061,2,2026-06-10 15:10:29,OVO,Processing
ORD-001086,USR-0393,PROD-1417,5,2026-06-08 16:23:39,VA_BCA,Delivered
ORD-001087,USR-0009,PROD-1597,1,2026-06-16 14:53:34,VA_BCA,Delivered
ORD-001088,USR-0613,PROD-1898,5,2026-06-30 21:39:43,OVO,Delivered
ORD-001089,USR-1944,PROD-2351,4,2026-06-17 07:22:02,CREDIT_CARD,Delivered
ORD-001090,USR-0715,PROD-1780,4,2026-06-17 01:58:03,DANA,Delivered
ORD-001091,USR-1928,PROD-2449,5,2026-06-01 19:34:02,VA_BCA,Delivered
ORD-001092,USR-0110,PROD-2392,3,2026-06-01 02:11:38,DANA,Delivered
ORD-001093,USR-0834,PROD-0518,2,2026-06-28 21:20:48,GOPAY,Delivered
ORD-001094,USR-0266,PROD-1401,1,2026-06-24 03:32:44,DANA,Delivered
ORD-001095,USR-1397,PROD-0165,3,2026-06-29 03:19:36,VA_BCA,Delivered
ORD-001096,USR-2032,PROD-2073,5,2026-06-05 10:19:22,GOPAY,Delivered
ORD-001097,USR-0976,PROD-1147,5,2026-06-17 09:55:14,VA_BCA,Delivered
ORD-001098,USR-1619,PROD-0129,2,2026-06-09 21:01:16,GOPAY,Delivered
ORD-001099,USR-0955,PROD-1658,2,2026-06-19 09:45:06,CREDIT_CARD,Shipped
ORD-001100,USR-1670,PROD-1018,5,2026-06-28 23:02:12,GOPAY,Delivered
ORD-001101,USR-1350,PROD-0595,3,2026-06-28 02:59:59,GOPAY,Shipped
ORD-001102,USR-1575,PROD-1333,3,2026-06-19 01:54:17,DANA,Delivered
ORD-001103,USR-2224,PROD-2484,3,2026-06-19 01:54:30,CREDIT_CARD,Delivered
ORD-001104,USR-1059,PROD-0182,1,2026-06-26 18:21:26,DANA,Delivered
ORD-001105,USR-1958,PROD-1612,1,2026-06-18 03:51:52,GOPAY,Delivered
ORD-001106,USR-0849,PROD-0744,3,2026-06-14 13:05:27,OVO,Delivered
ORD-001107,USR-0963,PROD-1839,5,2026-06-06 19:01:39,GOPAY,Delivered
ORD-001108,USR-1826,PROD-2091,2,2026-06-22 04:41:13,VA_BCA,Delivered
ORD-001109,USR-2322,PROD-2452,4,2026-06-13 14:42:19,VA_MANDIRI,Delivered
ORD-001110,USR-2102,PROD-1953,2,2026-06-24 01:51:13,CREDIT_CARD,Delivered
ORD-001111,USR-0888,PROD-0605,2,2026-06-19 05:35:55,VA_BCA,Shipped
ORD-001112,USR-0745,PROD-1790,4,2026-06-11 02:32:54,OVO,Pending
ORD-001113,USR-2325,PROD-1614,3,2026-06-13 19:45:58,DANA,Delivered
ORD-001114,USR-1442,PROD-0263,2,2026-06-23 03:47:52,GOPAY,Delivered
ORD-001115,USR-1249,PROD-2118,4,2026-06-26 03:57:28,CREDIT_CARD,Delivered
ORD-001116,USR-0176,PROD-0661,5,2026-06-13 05:13:07,VA_MANDIRI,Delivered
ORD-001117,USR-0566,PROD-1316,5,2026-06-30 20:06:28,VA_BCA,Processing
ORD-001118,USR-1688,PROD-0822,5,2026-06-24 06:29:58,GOPAY,Delivered
ORD-001119,USR-1409,PROD-2195,3,2026-06-20 18:39:58,GOPAY,Delivered
ORD-001120,USR-0262,PROD-2073,2,2026-06-22 16:18:46,GOPAY,Processing
ORD-001121,USR-0531,PROD-1347,2,2026-06-03 22:52:58,CREDIT_CARD,Delivered
ORD-001122,USR-1878,PROD-2020,1,2026-06-10 20:11:21,VA_BCA,Delivered
ORD-001123,USR-1395,PROD-2299,5,2026-06-12 12:35:22,VA_BCA,Delivered
ORD-001124,USR-1707,PROD-0816,3,2026-06-27 07:32:07,VA_MANDIRI,Processing
ORD-001125,USR-1221,PROD-0682,4,2026-06-26 16:55:45,VA_MANDIRI,Delivered
ORD-001126,USR-0948,PROD-2223,3,2026-06-17 10:03:55,GOPAY,Processing
ORD-001127,USR-0585,PROD-1194,2,2026-06-01 04:11:36,CREDIT_CARD,Pending
ORD-001128,USR-1621,PROD-0002,5,2026-06-04 19:07:15,DANA,Cancelled
ORD-001129,USR-2350,PROD-0639,1,2026-06-17 20:51:32,GOPAY,Delivered
ORD-001130,USR-1156,PROD-2410,3,2026-06-16 19:53:02,VA_BCA,Delivered
ORD-001131,USR-1752,PROD-0590,1,2026-06-24 01:07:56,OVO,Processing
ORD-001132,USR-2082,PROD-0202,2,2026-06-02 02:59:46,VA_MANDIRI,Delivered
ORD-001133,USR-0532,PROD-1005,4,2026-06-04 13:46:02,OVO,Delivered
ORD-001134,USR-1232,PROD-1313,3,2026-06-02 11:34:41,GOPAY,Delivered
ORD-001135,USR-1994,PROD-2026,2,2026-06-23 05:29:12,VA_BCA,Pending
ORD-001136,USR-1698,PROD-1804,5,2026-06-02 16:40:51,VA_BCA,Delivered
ORD-001137,USR-1546,PROD-0126,3,2026-06-07 16:48:06,OVO,Returned
ORD-001138,USR-1438,PROD-2097,1,2026-06-28 19:01:56,OVO,Delivered
ORD-001139,USR-0371,PROD-0846,3,2026-06-30 01:59:43,VA_MANDIRI,Delivered
ORD-001140,USR-0409,PROD-1797,2,2026-06-06 19:35:50,CREDIT_CARD,Delivered
ORD-001141,USR-1407,PROD-0179,2,2026-06-24 22:01:03,GOPAY,Delivered
ORD-001142,USR-1902,PROD-1605,1,2026-06-16 04:21:04,GOPAY,Delivered
ORD-001143,USR-1471,PROD-1903,2,2026-06-16 15:02:42,DANA,Delivered
ORD-001144,USR-0617,PROD-0493,3,2026-06-03 23:42:33,CREDIT_CARD,Delivered
ORD-001145,USR-0071,PROD-2350,1,2026-06-15 03:45:37,OVO,Shipped
ORD-001146,USR-0084,PROD-0964,2,2026-06-21 05:53:17,OVO,Shipped
ORD-001147,USR-2257,PROD-1193,2,2026-06-28 12:57:10,OVO,Shipped
ORD-001148,USR-0259,PROD-1987,3,2026-06-24 20:06:19,OVO,Delivered
ORD-001149,USR-1326,PROD-0269,2,2026-06-29 03:33:30,VA_MANDIRI,Delivered
ORD-001150,USR-0932,PROD-1388,3,2026-06-06 08:52:00,OVO,Delivered
ORD-001151,USR-2330,PROD-0624,5,2026-06-08 23:06:54,OVO,Delivered
ORD-001152,USR-0394,PROD-2148,3,2026-06-03 07:59:59,OVO,Delivered
ORD-001153,USR-2466,PROD-2263,4,2026-06-16 06:21:06,VA_MANDIRI,Shipped
ORD-001154,USR-1335,PROD-2145,2,2026-06-14 10:26:04,OVO,Delivered
ORD-001155,USR-1930,PROD-0819,5,2026-06-18 12:10:18,DANA,Cancelled
ORD-001156,USR-1721,PROD-0548,1,2026-06-21 09:18:06,GOPAY,Pending
ORD-001157,USR-0626,PROD-0337,4,2026-06-18 14:49:32,VA_MANDIRI,Processing
ORD-001158,USR-1893,PROD-0359,1,2026-06-19 04:40:40,DANA,Processing
ORD-001159,USR-1837,PROD-1420,4,2026-06-21 19:32:34,VA_BCA,Delivered
ORD-001160,USR-0562,PROD-1925,5,2026-06-05 06:23:19,DANA,Shipped
ORD-001161,USR-1794,PROD-0816,5,2026-06-13 01:19:57,OVO,Delivered
ORD-001162,USR-0941,PROD-0360,5,2026-06-17 06:35:01,VA_MANDIRI,Delivered
ORD-001163,USR-2110,PROD-0347,4,2026-06-03 16:25:48,OVO,Delivered
ORD-001164,USR-1166,PROD-1148,3,2026-06-15 05:01:37,DANA,Delivered
ORD-001165,USR-1866,PROD-0552,1,2026-06-05 06:21:39,VA_MANDIRI,Cancelled
ORD-001166,USR-1892,PROD-1888,3,2026-06-30 11:07:28,VA_MANDIRI,Delivered
ORD-001167,USR-1640,PROD-1931,3,2026-06-12 14:43:58,VA_MANDIRI,Shipped
ORD-001168,USR-1551,PROD-0422,2,2026-06-14 05:49:33,DANA,Pending
ORD-001169,USR-0782,PROD-0336,1,2026-06-03 09:24:51,GOPAY,Delivered
ORD-001170,USR-1695,PROD-1527,4,2026-06-08 19:20:51,GOPAY,Delivered
ORD-001171,USR-0597,PROD-0057,2,2026-06-23 20:53:33,DANA,Cancelled
ORD-001172,USR-2057,PROD-1686,2,2026-06-29 18:14:09,GOPAY,Delivered
ORD-001173,USR-2324,PROD-2333,5,2026-06-16 08:29:57,GOPAY,Shipped
ORD-001174,USR-2275,PROD-0722,4,2026-06-12 00:28:05,CREDIT_CARD,Delivered
ORD-001175,USR-2234,PROD-0386,3,2026-06-30 16:08:40,VA_MANDIRI,Shipped
ORD-001176,USR-2481,PROD-0950,3,2026-06-07 03:57:19,DANA,Processing
ORD-001177,USR-0356,PROD-1501,3,2026-06-05 17:34:24,VA_BCA,Delivered
ORD-001178,USR-2041,PROD-1720,5,2026-06-16 20:04:28,VA_MANDIRI,Cancelled
ORD-001179,USR-0392,PROD-2059,3,2026-06-02 06:25:38,GOPAY,Processing
ORD-001180,USR-0579,PROD-0260,1,2026-06-17 05:55:17,OVO,Delivered
ORD-001181,USR-1641,PROD-0393,3,2026-06-27 12:24:07,DANA,Delivered
ORD-001182,USR-2468,PROD-0600,3,2026-06-15 22:21:25,GOPAY,Processing
ORD-001183,USR-2009,PROD-1040,1,2026-06-24 23:49:35,CREDIT_CARD,Delivered
ORD-001184,USR-1724,PROD-0756,5,2026-06-12 03:13:04,GOPAY,Delivered
ORD-001185,USR-0164,PROD-0477,2,2026-06-30 06:36:25,OVO,Delivered
ORD-001186,USR-0638,PROD-1188,4,2026-06-24 16:37:37,DANA,Delivered
ORD-001187,USR-2065,PROD-2072,5,2026-06-15 19:29:17,CREDIT_CARD,Shipped
ORD-001188,USR-2494,PROD-1600,3,2026-06-02 00:09:27,GOPAY,Delivered
ORD-001189,USR-0170,PROD-2360,2,2026-06-02 18:29:56,DANA,Delivered
ORD-001190,USR-0340,PROD-1262,4,2026-06-07 11:19:12,OVO,Delivered
ORD-001191,USR-0726,PROD-2070,4,2026-06-16 07:33:33,DANA,Shipped
ORD-001192,USR-1934,PROD-2228,4,2026-06-01 01:28:57,VA_BCA,Delivered
ORD-001193,USR-1035,PROD-1842,1,2026-06-13 20:50:57,OVO,Delivered
ORD-001194,USR-1646,PROD-1583,1,2026-06-03 18:21:53,OVO,Delivered
ORD-001195,USR-0133,PROD-1760,2,2026-06-28 00:35:50,CREDIT_CARD,Cancelled
